ENT_FED,MUNICIPIO,ESTRATO,ENT_FED_SEXO,UP_TOTAL,UP_PERS_FISIC,P_UP_PERS_CIS,P_PFISIC_PROD,P_PROD_PRESC,P_PROD_PRIM,P_PROD_SEC,P_PROD_BACH,P_PROD_TEC,P_PROD_LIC,P_PROD_POSTG,P_PROD_NOSABE,P_PROD_SINEST
29 TLA,Cuapiaxtla,,  Cuapiaxtla,1808.0,1805.0,75.12465373961219,2.251515264195144,0.08257638315441784,50.206440957886045,23.864574731626753,10.239471511147812,1.2386457473162675,4.624277456647399,0.08257638315441784,0.0,9.661436829066886
29 TLA,Cuapiaxtla,Hombres,    Hombres,0.0,1456.0,75.27472527472527,79.76878612716763,0.10351966873706005,52.38095238095238,24.016563146997928,11.180124223602485,0.7246376811594203,4.3478260869565215,0.0,0.0,7.246376811594203
29 TLA,Cuapiaxtla,Mujeres,    Mujeres   ,0.0,349.0,74.49856733524355,20.23121387283237,0.0,41.63265306122449,23.26530612244898,6.530612244897959,3.2653061224489797,5.714285714285714,0.40816326530612246,0.0,19.183673469387756
29 TLA,Cuaxomulco,,  Cuaxomulco,558.0,557.0,74.68581687612209,0.7046443312386123,0.0,48.54881266490765,25.329815303430077,11.87335092348285,1.8469656992084433,7.387862796833773,0.2638522427440633,0.0,4.74934036939314
29 TLA,Cuaxomulco,Hombres,    Hombres,0.0,423.0,75.65011820330969,77.57255936675462,0.0,46.93877551020408,24.829931972789115,13.945578231292517,1.3605442176870748,8.16326530612245,0.3401360544217687,0.0,4.421768707482993
29 TLA,Cuaxomulco,Mujeres,    Mujeres   ,0.0,134.0,71.64179104477611,22.427440633245382,0.0,54.11764705882353,27.058823529411764,4.705882352941177,3.5294117647058822,4.705882352941177,0.0,0.0,5.882352941176471
29 TLA,Chiautempan,,  Chiautempan,2723.0,2721.0,77.94928335170893,3.863458892648645,0.19249278152069296,41.96342637151107,32.48315688161694,11.212704523580365,2.550529355149182,7.747834456207892,0.48123195380173245,0.09624639076034648,3.2723772858517806
29 TLA,Chiautempan,Hombres,    Hombres,0.0,1988.0,77.51509054325956,72.61790182868143,0.26507620941020543,41.5506958250497,32.07422133863486,12.19350563286945,2.3856858846918487,8.416169648774023,0.5301524188204109,0.13253810470510272,2.4519549370444005
29 TLA,Chiautempan,Mujeres,    Mujeres   ,0.0,733.0,79.1268758526603,27.382098171318574,0.0,43.05799648506151,33.567662565905096,8.611599297012303,2.9876977152899826,5.975395430579965,0.351493848857645,0.0,5.448154657293498
29 TLA,Muñoz de Domingo Arenas,,  Muñoz De Domingo Arenas,565.0,565.0,73.27433628318585,0.6823336927825084,0.5449591280653951,43.869209809264305,30.79019073569482,11.1716621253406,1.0899182561307903,6.8119891008174385,0.5449591280653951,0.2724795640326976,4.9046321525885554
29 TLA,Muñoz de Domingo Arenas,Hombres,    Hombres,0.0,448.0,72.99107142857143,78.2016348773842,0.6968641114982579,45.29616724738676,28.9198606271777,11.846689895470384,0.6968641114982579,7.317073170731708,0.6968641114982579,0.34843205574912894,4.181184668989547
29 TLA,Muñoz de Domingo Arenas,Mujeres,    Mujeres   ,0.0,117.0,74.35897435897436,21.798365122615802,0.0,38.75,37.5,8.75,2.5,5.0,0.0,0.0,7.5
29 TLA,Españita,,  Españita,2408.0,2405.0,61.99584199584199,2.6140631391068307,0.21337126600284495,51.351351351351354,30.58321479374111,5.19203413940256,1.209103840682788,3.840682788051209,0.2844950213371266,0.0,7.32574679943101
29 TLA,Españita,Hombres,    Hombres,0.0,1952.0,63.42213114754098,82.50355618776672,0.25862068965517243,52.672413793103445,29.655172413793103,5.172413793103448,0.7758620689655172,3.9655172413793105,0.25862068965517243,0.0,7.241379310344827
29 TLA,Españita,Mujeres,    Mujeres   ,0.0,453.0,55.849889624724064,17.496443812233284,0.0,45.1219512195122,34.959349593495936,5.284552845528455,3.252032520325203,3.252032520325203,0.4065040650406504,0.0,7.723577235772358
29 TLA,Huamantla,,  Huamantla,5994.0,5960.0,70.33557046979865,7.377384449484996,0.3276209677419355,54.863911290322584,24.319556451612904,7.837701612903226,0.8820564516129032,5.040322580645161,0.20161290322580644,0.05040322580645161,6.476814516129032
29 TLA,Huamantla,Hombres,    Hombres,0.0,4700.0,70.34042553191489,78.40221774193549,0.35358405657344905,54.70909675345548,25.233044037287048,8.711025393764062,0.7393121182899389,5.07875281260045,0.2571520411443266,0.032144005143040826,4.885888781742205
29 TLA,Huamantla,Mujeres,    Mujeres   ,0.0,1260.0,70.31746031746032,21.597782258064516,0.23337222870478413,55.425904317386234,21.003500583430572,4.667444574095683,1.4002333722287048,4.900816802800467,0.0,0.11668611435239207,12.252042007001167
29 TLA,Hueyotlipan,,  Hueyotlipan,2885.0,2877.0,56.51720542231491,2.6624028557617225,0.06983240223463687,45.04189944134078,33.17039106145251,7.611731843575419,1.3966480446927374,5.097765363128492,0.13966480446927373,0.13966480446927373,7.332402234636872
29 TLA,Hueyotlipan,Hombres,    Hombres,0.0,2337.0,57.466837826273,83.10055865921788,0.0,46.554621848739494,33.109243697478995,8.067226890756302,0.7563025210084033,5.126050420168068,0.08403361344537816,0.16806722689075632,6.1344537815126055
29 TLA,Hueyotlipan,Mujeres,    Mujeres   ,0.0,540.0,52.407407407407405,16.899441340782122,0.4132231404958678,37.603305785123965,33.47107438016529,5.371900826446281,4.545454545454546,4.958677685950414,0.4132231404958678,0.0,13.223140495867769
29 TLA,Ixtacuixtla de Mariano Matamoros,,  Ixtacuixtla De Mariano Matamoros,3053.0,3050.0,68.78688524590164,3.5250808760644032,0.26371308016877637,46.88818565400844,27.953586497890296,8.70253164556962,2.109704641350211,9.810126582278482,0.47468354430379744,0.0,3.7974683544303796
29 TLA,Ixtacuixtla de Mariano Matamoros,Hombres,    Hombres,0.0,2455.0,69.4501018329939,80.85443037974683,0.19569471624266144,46.836268754076976,28.767123287671232,9.001956947162427,1.6960208741030658,9.784735812133073,0.45662100456621,0.0,3.2615786040443573
29 TLA,Ixtacuixtla de Mariano Matamoros,Mujeres,    Mujeres   ,0.0,595.0,66.05042016806723,19.145569620253166,0.5509641873278237,47.107438016528924,24.517906336088153,7.43801652892562,3.8567493112947657,9.917355371900827,0.5509641873278237,0.0,6.0606060606060606
29 TLA,Ixtenco,,  Ixtenco,1477.0,1477.0,55.991875423155044,1.241958874056446,0.7485029940119761,42.365269461077844,24.40119760479042,13.77245508982036,1.6467065868263473,12.275449101796408,0.2994011976047904,0.1497005988023952,4.341317365269461
29 TLA,Ixtenco,Hombres,    Hombres,0.0,1152.0,54.77430555555556,74.10179640718563,0.6060606060606061,41.41414141414141,25.454545454545453,14.141414141414142,1.4141414141414141,12.929292929292929,0.40404040404040403,0.20202020202020202,3.4343434343434343
29 TLA,Ixtenco,Mujeres,    Mujeres   ,0.0,325.0,60.30769230769231,25.898203592814372,1.1560693641618498,45.08670520231214,21.387283236994218,12.716763005780347,2.3121387283236996,10.404624277456648,0.0,0.0,6.936416184971098
29 TLA,Mazatecochco de José María Morelos,,  Mazatecochco De José María Morelos,1018.0,1018.0,59.72495088408645,1.106235823448481,0.0,47.563025210084035,28.403361344537814,9.579831932773109,1.0084033613445378,3.19327731092437,0.5042016806722689,0.33613445378151263,9.411764705882353
29 TLA,Mazatecochco de José María Morelos,Hombres,    Hombres,0.0,740.0,58.24324324324324,70.75630252100841,0.0,45.843230403800476,29.69121140142518,10.926365795724466,0.9501187648456056,4.038004750593824,0.2375296912114014,0.4750593824228028,7.838479809976247
29 TLA,Mazatecochco de José María Morelos,Mujeres,    Mujeres   ,0.0,278.0,63.669064748201436,29.243697478991596,0.0,51.724137931034484,25.28735632183908,6.32183908045977,1.1494252873563218,1.1494252873563218,1.1494252873563218,0.0,13.218390804597702
29 TLA,Contla de Juan Cuamatzi,,  Contla De Juan Cuamatzi,1681.0,1680.0,81.19047619047619,2.385379094931767,0.0,44.1153546375682,31.098986749805142,9.820732657833203,1.2470771628994544,7.6383476227591585,0.2338269680436477,0.0,5.845674201091192
29 TLA,Contla de Juan Cuamatzi,Hombres,    Hombres,0.0,1055.0,78.86255924170617,59.937646141855026,0.0,41.87256176853056,33.02990897269181,10.923276983094928,1.4304291287386215,8.45253576072822,0.26007802340702213,0.0,4.031209362808843
29 TLA,Contla de Juan Cuamatzi,Mujeres,    Mujeres   ,0.0,625.0,85.12,40.062353858144974,0.0,47.47081712062257,28.21011673151751,8.171206225680933,0.9727626459143969,6.42023346303502,0.19455252918287938,0.0,8.560311284046692
29 TLA,Tepetitla de Lardizábal,,  Tepetitla De Lardizábal,1952.0,1952.0,51.127049180327866,1.578477670769345,0.0,38.51590106007067,27.326266195524145,15.665488810365135,1.4134275618374559,14.487632508833922,0.23557126030624265,0.0,2.3557126030624262
29 TLA,Tepetitla de Lardizábal,Hombres,    Hombres,0.0,1557.0,52.02312138728324,80.32979976442874,0.0,35.33724340175953,29.765395894428153,16.129032258064516,1.7595307917888563,14.956011730205278,0.2932551319648094,0.0,1.7595307917888563
29 TLA,Tepetitla de Lardizábal,Mujeres,    Mujeres   ,0.0,395.0,47.59493670886076,19.67020023557126,0.0,51.49700598802395,17.365269461077844,13.77245508982036,0.0,12.574850299401197,0.0,0.0,4.790419161676646
29 TLA,Sanctórum de Lázaro Cárdenas,,  Sanctórum De Lázaro Cárdenas,1558.0,1553.0,57.82356728911784,1.1489978804893466,0.0,40.614886731391586,29.93527508090615,9.70873786407767,1.132686084142395,7.766990291262136,0.8090614886731392,0.0,10.032362459546926
29 TLA,Sanctórum de Lázaro Cárdenas,Hombres,    Hombres,0.0,1261.0,58.76288659793814,80.09708737864078,0.0,41.41414141414141,30.303030303030305,9.8989898989899,0.40404040404040403,7.474747474747475,1.0101010101010102,0.0,9.494949494949495
29 TLA,Sanctórum de Lázaro Cárdenas,Mujeres,    Mujeres   ,0.0,292.0,53.76712328767123,19.902912621359224,0.0,37.39837398373984,28.45528455284553,8.94308943089431,4.065040650406504,8.94308943089431,0.0,0.0,12.195121951219512
