NOMBRE,NOM_MUN,ENTIDAD,UP_TOTAL,UP_SOLIC_CRED,UP_OBTEN_CRED,UP_SOLIC_SEG,UP_OBTEN_SEG
20 OAX,San Juan Tamazola,  San Juan Tamazola,857.0,28.0,24.0,0.0,0.0
20 OAX,San Juan Teita,  San Juan Teita,122.0,10.0,10.0,0.0,0.0
20 OAX,San Juan Teitipac,  San Juan Teitipac,458.0,0.0,0.0,0.0,0.0
20 OAX,San Juan Tepeuxila,  San Juan Tepeuxila,623.0,18.0,18.0,0.0,0.0
20 OAX,San Juan Teposcolula,  San Juan Teposcolula,429.0,18.0,18.0,2.0,2.0
20 OAX,San Juan Yaeé,  San Juan Yaeé,318.0,1.0,1.0,0.0,0.0
20 OAX,San Juan Yatzona,  San Juan Yatzona,113.0,0.0,0.0,0.0,0.0
20 OAX,San Juan Yucuita,  San Juan Yucuita,195.0,14.0,11.0,0.0,0.0
20 OAX,San Lorenzo,  San Lorenzo,1043.0,27.0,27.0,1.0,1.0
20 OAX,San Lorenzo Albarradas,  San Lorenzo Albarradas,725.0,23.0,23.0,0.0,0.0
20 OAX,San Lorenzo Cacaotepec,  San Lorenzo Cacaotepec,739.0,21.0,15.0,0.0,0.0
20 OAX,San Lorenzo Cuaunecuiltitla,  San Lorenzo Cuaunecuiltitla,173.0,2.0,2.0,0.0,0.0
20 OAX,San Lorenzo Texmelúcan,  San Lorenzo Texmelúcan,1212.0,0.0,0.0,0.0,0.0
20 OAX,San Lorenzo Victoria,  San Lorenzo Victoria,102.0,10.0,10.0,0.0,0.0
20 OAX,San Lucas Camotlán,  San Lucas Camotlán,1040.0,8.0,8.0,0.0,0.0
20 OAX,San Lucas Ojitlán,  San Lucas Ojitlán,3543.0,108.0,101.0,5.0,4.0
20 OAX,San Lucas Quiaviní,  San Lucas Quiaviní,467.0,16.0,15.0,0.0,0.0
20 OAX,San Lucas Zoquiápam,  San Lucas Zoquiápam,1797.0,4.0,4.0,0.0,0.0
20 OAX,San Luis Amatlán,  San Luis Amatlán,882.0,15.0,15.0,0.0,0.0
20 OAX,San Marcial Ozolotepec,  San Marcial Ozolotepec,202.0,2.0,0.0,0.0,0.0
20 OAX,San Marcos Arteaga,  San Marcos Arteaga,187.0,44.0,34.0,2.0,0.0
20 OAX,San Martín de los Cansecos,  San Martín De Los Cansecos,156.0,2.0,2.0,0.0,0.0
20 OAX,San Martín Huamelúlpam,  San Martín Huamelúlpam,227.0,13.0,11.0,0.0,0.0
20 OAX,San Martín Itunyoso,  San Martín Itunyoso,503.0,65.0,65.0,0.0,0.0
20 OAX,San Martín Lachilá,  San Martín Lachilá,172.0,0.0,0.0,0.0,0.0
20 OAX,San Martín Peras,  San Martín Peras,1293.0,50.0,50.0,0.0,0.0
20 OAX,San Martín Tilcajete,  San Martín Tilcajete,104.0,1.0,1.0,0.0,0.0
20 OAX,San Martín Toxpalan,  San Martín Toxpalan,629.0,8.0,8.0,0.0,0.0
20 OAX,San Martín Zacatepec,  San Martín Zacatepec,167.0,8.0,8.0,0.0,0.0
20 OAX,San Mateo Cajonos,  San Mateo Cajonos,178.0,1.0,1.0,0.0,0.0
20 OAX,Capulálpam de Méndez,  Capulálpam De Méndez,61.0,0.0,0.0,0.0,0.0
20 OAX,San Mateo del Mar,  San Mateo Del Mar,549.0,11.0,10.0,0.0,0.0
20 OAX,San Mateo Yoloxochitlán,  San Mateo Yoloxochitlán,391.0,0.0,0.0,0.0,0.0
20 OAX,San Mateo Etlatongo,  San Mateo Etlatongo,417.0,26.0,26.0,0.0,0.0
20 OAX,San Mateo Nejápam,  San Mateo Nejápam,175.0,21.0,20.0,0.0,0.0
20 OAX,San Mateo Peñasco,  San Mateo Peñasco,519.0,44.0,44.0,0.0,0.0
20 OAX,San Mateo Piñas,  San Mateo Piñas,522.0,1.0,1.0,0.0,0.0
20 OAX,San Mateo Río Hondo,  San Mateo Río Hondo,306.0,2.0,2.0,0.0,0.0
20 OAX,San Mateo Sindihui,  San Mateo Sindihui,229.0,9.0,9.0,0.0,0.0
20 OAX,San Mateo Tlapiltepec,  San Mateo Tlapiltepec,69.0,0.0,0.0,0.0,0.0
20 OAX,San Melchor Betaza,  San Melchor Betaza,203.0,5.0,5.0,0.0,0.0
20 OAX,San Miguel Achiutla,  San Miguel Achiutla,287.0,9.0,9.0,0.0,0.0
20 OAX,San Miguel Ahuehuetitlán,  San Miguel Ahuehuetitlán,264.0,15.0,15.0,0.0,0.0
20 OAX,San Miguel Aloápam,  San Miguel Aloápam,354.0,2.0,2.0,0.0,0.0
20 OAX,San Miguel Amatitlán,  San Miguel Amatitlán,874.0,49.0,36.0,1.0,0.0
20 OAX,San Miguel Amatlán,  San Miguel Amatlán,128.0,0.0,0.0,0.0,0.0
20 OAX,San Miguel Coatlán,  San Miguel Coatlán,531.0,34.0,34.0,0.0,0.0
20 OAX,San Miguel Chicahua,  San Miguel Chicahua,752.0,5.0,4.0,0.0,0.0
20 OAX,San Miguel Chimalapa,  San Miguel Chimalapa,1085.0,13.0,11.0,2.0,0.0
20 OAX,San Miguel del Puerto,  San Miguel Del Puerto,1093.0,25.0,24.0,0.0,0.0
20 OAX,San Miguel del Río,  San Miguel Del Río,51.0,1.0,1.0,0.0,0.0
20 OAX,San Miguel Ejutla,  San Miguel Ejutla,217.0,7.0,7.0,0.0,0.0
20 OAX,San Miguel el Grande,  San Miguel El Grande,844.0,41.0,41.0,0.0,0.0
20 OAX,San Miguel Huautla,  San Miguel Huautla,325.0,2.0,2.0,0.0,0.0
20 OAX,San Miguel Mixtepec,  San Miguel Mixtepec,575.0,21.0,21.0,0.0,0.0
20 OAX,San Miguel Panixtlahuaca,  San Miguel Panixtlahuaca,489.0,3.0,3.0,0.0,0.0
20 OAX,San Miguel Peras,  San Miguel Peras,377.0,5.0,4.0,0.0,0.0
20 OAX,San Miguel Piedras,  San Miguel Piedras,232.0,3.0,3.0,0.0,0.0
20 OAX,San Miguel Quetzaltepec,  San Miguel Quetzaltepec,2217.0,6.0,6.0,1.0,1.0
20 OAX,San Miguel Santa Flor,  San Miguel Santa Flor,85.0,0.0,0.0,0.0,0.0
20 OAX,Villa Sola de Vega,  Villa Sola De Vega,1483.0,51.0,49.0,0.0,0.0
20 OAX,San Miguel Soyaltepec,  San Miguel Soyaltepec,4391.0,297.0,277.0,25.0,23.0
20 OAX,San Miguel Suchixtepec,  San Miguel Suchixtepec,125.0,1.0,0.0,0.0,0.0
20 OAX,Villa Talea de Castro,  Villa Talea De Castro,501.0,27.0,27.0,0.0,0.0
20 OAX,San Miguel Tecomatlán,  San Miguel Tecomatlán,59.0,0.0,0.0,0.0,0.0
20 OAX,San Miguel Tenango,  San Miguel Tenango,242.0,2.0,2.0,0.0,0.0
20 OAX,San Miguel Tequixtepec,  San Miguel Tequixtepec,204.0,8.0,7.0,0.0,0.0
20 OAX,San Miguel Tilquiápam,  San Miguel Tilquiápam,264.0,0.0,0.0,0.0,0.0
20 OAX,San Miguel Tlacamama,  San Miguel Tlacamama,608.0,34.0,34.0,3.0,1.0
20 OAX,San Miguel Tlacotepec,  San Miguel Tlacotepec,284.0,9.0,9.0,0.0,0.0
20 OAX,San Miguel Tulancingo,  San Miguel Tulancingo,148.0,5.0,4.0,0.0,0.0
20 OAX,San Miguel Yotao,  San Miguel Yotao,161.0,3.0,3.0,0.0,0.0
20 OAX,San Nicolás,  San Nicolás,249.0,1.0,1.0,0.0,0.0
20 OAX,San Nicolás Hidalgo,  San Nicolás Hidalgo,151.0,15.0,14.0,1.0,1.0
20 OAX,San Pablo Coatlán,  San Pablo Coatlán,687.0,15.0,15.0,0.0,0.0
20 OAX,San Pablo Cuatro Venados,  San Pablo Cuatro Venados,352.0,5.0,5.0,0.0,0.0
20 OAX,San Pablo Etla,  San Pablo Etla,301.0,3.0,3.0,0.0,0.0
20 OAX,San Pablo Huitzo,  San Pablo Huitzo,429.0,26.0,26.0,0.0,0.0
20 OAX,San Pablo Huixtepec,  San Pablo Huixtepec,512.0,44.0,41.0,1.0,0.0
20 OAX,San Pablo Macuiltianguis,  San Pablo Macuiltianguis,143.0,1.0,1.0,0.0,0.0
20 OAX,San Pablo Tijaltepec,  San Pablo Tijaltepec,920.0,23.0,23.0,0.0,0.0
20 OAX,San Pablo Villa de Mitla,  San Pablo Villa De Mitla,831.0,28.0,28.0,0.0,0.0
20 OAX,San Pablo Yaganiza,  San Pablo Yaganiza,108.0,0.0,0.0,0.0,0.0
20 OAX,San Pedro Amuzgos,  San Pedro Amuzgos,1125.0,65.0,64.0,1.0,1.0
20 OAX,San Pedro Apóstol,  San Pedro Apóstol,298.0,8.0,8.0,1.0,1.0
20 OAX,San Pedro Atoyac,  San Pedro Atoyac,567.0,16.0,15.0,0.0,0.0
20 OAX,San Pedro Cajonos,  San Pedro Cajonos,159.0,5.0,5.0,0.0,0.0
20 OAX,San Pedro Coxcaltepec Cántaros,  San Pedro Coxcaltepec Cántaros,169.0,1.0,1.0,0.0,0.0
20 OAX,San Pedro Comitancillo,  San Pedro Comitancillo,363.0,19.0,19.0,0.0,0.0
20 OAX,San Pedro el Alto,  San Pedro El Alto,227.0,2.0,2.0,0.0,0.0
20 OAX,San Pedro Huamelula,  San Pedro Huamelula,1067.0,25.0,24.0,0.0,0.0
20 OAX,San Pedro Huilotepec,  San Pedro Huilotepec,205.0,21.0,19.0,0.0,0.0
20 OAX,San Pedro Ixcatlán,  San Pedro Ixcatlán,1368.0,3.0,3.0,0.0,0.0
20 OAX,San Pedro Ixtlahuaca,  San Pedro Ixtlahuaca,520.0,11.0,11.0,0.0,0.0
20 OAX,San Pedro Jaltepetongo,  San Pedro Jaltepetongo,93.0,0.0,0.0,0.0,0.0
20 OAX,San Pedro Jicayán,  San Pedro Jicayán,1625.0,60.0,59.0,2.0,2.0
20 OAX,San Pedro Jocotipac,  San Pedro Jocotipac,219.0,2.0,2.0,0.0,0.0
20 OAX,San Pedro Juchatengo,  San Pedro Juchatengo,137.0,1.0,1.0,0.0,0.0
20 OAX,San Pedro Mártir,  San Pedro Mártir,397.0,5.0,5.0,0.0,0.0
20 OAX,San Pedro Mártir Quiechapa,  San Pedro Mártir Quiechapa,146.0,2.0,2.0,0.0,0.0
20 OAX,San Pedro Mártir Yucuxaco,  San Pedro Mártir Yucuxaco,316.0,3.0,1.0,1.0,1.0
20 OAX,San Pedro Mixtepec,  San Pedro Mixtepec,1122.0,54.0,50.0,1.0,1.0
20 OAX,San Pedro Mixtepec,  San Pedro Mixtepec,200.0,3.0,3.0,0.0,0.0
20 OAX,San Pedro Molinos,  San Pedro Molinos,190.0,2.0,1.0,0.0,0.0
20 OAX,San Pedro Nopala,  San Pedro Nopala,226.0,14.0,13.0,0.0,0.0
20 OAX,San Pedro Ocopetatillo,  San Pedro Ocopetatillo,191.0,0.0,0.0,0.0,0.0
20 OAX,San Pedro Ocotepec,  San Pedro Ocotepec,320.0,0.0,0.0,0.0,0.0
20 OAX,San Pedro Pochutla,  San Pedro Pochutla,2359.0,78.0,70.0,2.0,2.0
20 OAX,San Pedro Quiatoni,  San Pedro Quiatoni,2073.0,80.0,76.0,1.0,0.0
20 OAX,San Pedro Sochiápam,  San Pedro Sochiápam,839.0,1.0,0.0,0.0,0.0
20 OAX,San Pedro Tapanatepec,  San Pedro Tapanatepec,1785.0,232.0,209.0,27.0,21.0
20 OAX,San Pedro Taviche,  San Pedro Taviche,212.0,3.0,3.0,0.0,0.0
20 OAX,San Pedro Teozacoalco,  San Pedro Teozacoalco,244.0,2.0,2.0,0.0,0.0
20 OAX,San Pedro Teutila,  San Pedro Teutila,779.0,78.0,78.0,0.0,0.0
20 OAX,San Pedro Tidaá,  San Pedro Tidaá,241.0,1.0,1.0,0.0,0.0
20 OAX,San Pedro Topiltepec,  San Pedro Topiltepec,137.0,6.0,6.0,0.0,0.0
20 OAX,San Pedro Totolápam,  San Pedro Totolápam,334.0,35.0,35.0,0.0,0.0
20 OAX,Villa de Tututepec,  Villa De Tututepec,3209.0,316.0,300.0,16.0,15.0
20 OAX,San Pedro Yaneri,  San Pedro Yaneri,197.0,0.0,0.0,0.0,0.0
20 OAX,San Pedro Yólox,  San Pedro Yólox,349.0,2.0,1.0,0.0,0.0
20 OAX,San Pedro y San Pablo Ayutla,  San Pedro Y San Pablo Ayutla,678.0,0.0,0.0,0.0,0.0
20 OAX,Villa de Etla,  Villa De Etla,211.0,4.0,4.0,1.0,1.0
20 OAX,San Pedro y San Pablo Teposcolula,  San Pedro Y San Pablo Teposcolula,642.0,4.0,4.0,0.0,0.0
20 OAX,San Pedro y San Pablo Tequixtepec,  San Pedro Y San Pablo Tequixtepec,351.0,4.0,4.0,0.0,0.0
20 OAX,San Pedro Yucunama,  San Pedro Yucunama,64.0,5.0,5.0,0.0,0.0
20 OAX,San Raymundo Jalpan,  San Raymundo Jalpan,349.0,5.0,5.0,1.0,1.0
20 OAX,San Sebastián Abasolo,  San Sebastián Abasolo,684.0,16.0,15.0,0.0,0.0
20 OAX,San Sebastián Coatlán,  San Sebastián Coatlán,662.0,39.0,39.0,0.0,0.0
20 OAX,San Sebastián Ixcapa,  San Sebastián Ixcapa,847.0,44.0,44.0,3.0,3.0
20 OAX,San Sebastián Nicananduta,  San Sebastián Nicananduta,368.0,12.0,12.0,0.0,0.0
20 OAX,San Sebastián Río Hondo,  San Sebastián Río Hondo,608.0,6.0,5.0,0.0,0.0
20 OAX,San Sebastián Tecomaxtlahuaca,  San Sebastián Tecomaxtlahuaca,747.0,11.0,10.0,1.0,1.0
20 OAX,San Sebastián Teitipac,  San Sebastián Teitipac,270.0,21.0,21.0,0.0,0.0
20 OAX,San Sebastián Tutla,  San Sebastián Tutla,87.0,1.0,1.0,0.0,0.0
20 OAX,San Simón Almolongas,  San Simón Almolongas,688.0,9.0,9.0,0.0,0.0
20 OAX,San Simón Zahuatlán,  San Simón Zahuatlán,272.0,7.0,7.0,0.0,0.0
20 OAX,Santa Ana,  Santa Ana,487.0,32.0,31.0,0.0,0.0
20 OAX,Santa Ana Ateixtlahuaca,  Santa Ana Ateixtlahuaca,116.0,0.0,0.0,0.0,0.0
20 OAX,Santa Ana Cuauhtémoc,  Santa Ana Cuauhtémoc,193.0,2.0,2.0,0.0,0.0
20 OAX,Santa Ana del Valle,  Santa Ana Del Valle,108.0,0.0,0.0,0.0,0.0
20 OAX,Santa Ana Tavela,  Santa Ana Tavela,187.0,2.0,1.0,0.0,0.0
20 OAX,Santa Ana Tlapacoyan,  Santa Ana Tlapacoyan,236.0,3.0,3.0,0.0,0.0
20 OAX,Santa Ana Yareni,  Santa Ana Yareni,171.0,0.0,0.0,0.0,0.0
20 OAX,Santa Ana Zegache,  Santa Ana Zegache,500.0,18.0,17.0,1.0,1.0
20 OAX,Santa Catalina Quierí,  Santa Catalina Quierí,160.0,1.0,1.0,0.0,0.0
20 OAX,Santa Catarina Cuixtla,  Santa Catarina Cuixtla,157.0,4.0,4.0,0.0,0.0
20 OAX,Santa Catarina Ixtepeji,  Santa Catarina Ixtepeji,230.0,1.0,1.0,0.0,0.0
20 OAX,Santa Catarina Juquila,  Santa Catarina Juquila,1659.0,37.0,37.0,0.0,0.0
20 OAX,Santa Catarina Lachatao,  Santa Catarina Lachatao,271.0,0.0,0.0,1.0,1.0
20 OAX,Santa Catarina Loxicha,  Santa Catarina Loxicha,283.0,8.0,8.0,0.0,0.0
20 OAX,Santa Catarina Mechoacán,  Santa Catarina Mechoacán,880.0,76.0,73.0,0.0,0.0
20 OAX,Santa Catarina Minas,  Santa Catarina Minas,297.0,1.0,1.0,0.0,0.0
20 OAX,Santa Catarina Quiané,  Santa Catarina Quiané,325.0,4.0,4.0,0.0,0.0
20 OAX,Santa Catarina Tayata,  Santa Catarina Tayata,252.0,9.0,9.0,0.0,0.0
20 OAX,Santa Catarina Ticuá,  Santa Catarina Ticuá,289.0,1.0,1.0,0.0,0.0
20 OAX,Santa Catarina Yosonotú,  Santa Catarina Yosonotú,301.0,4.0,4.0,0.0,0.0
20 OAX,Santa Catarina Zapoquila,  Santa Catarina Zapoquila,115.0,0.0,0.0,0.0,0.0
20 OAX,Santa Cruz Acatepec,  Santa Cruz Acatepec,143.0,0.0,0.0,0.0,0.0
20 OAX,Santa Cruz Amilpas,  Santa Cruz Amilpas,22.0,1.0,1.0,0.0,0.0
20 OAX,Santa Cruz de Bravo,  Santa Cruz De Bravo,20.0,0.0,0.0,0.0,0.0
20 OAX,Santa Cruz Itundujia,  Santa Cruz Itundujia,2100.0,6.0,6.0,0.0,0.0
20 OAX,Santa Cruz Mixtepec,  Santa Cruz Mixtepec,660.0,17.0,16.0,0.0,0.0
20 OAX,Santa Cruz Nundaco,  Santa Cruz Nundaco,527.0,3.0,3.0,0.0,0.0
20 OAX,Santa Cruz Papalutla,  Santa Cruz Papalutla,311.0,0.0,0.0,0.0,0.0
20 OAX,Santa Cruz Tacache de Mina,  Santa Cruz Tacache De Mina,303.0,39.0,38.0,1.0,1.0
20 OAX,Santa Cruz Tacahua,  Santa Cruz Tacahua,245.0,4.0,4.0,0.0,0.0
20 OAX,Santa Cruz Tayata,  Santa Cruz Tayata,140.0,3.0,3.0,0.0,0.0
20 OAX,Santa Cruz Xitla,  Santa Cruz Xitla,580.0,30.0,28.0,0.0,0.0
20 OAX,Santa Cruz Xoxocotlán,  Santa Cruz Xoxocotlán,613.0,12.0,12.0,0.0,0.0
20 OAX,Santa Cruz Zenzontepec,  Santa Cruz Zenzontepec,2665.0,125.0,112.0,0.0,0.0
20 OAX,Santa Gertrudis,  Santa Gertrudis,1432.0,41.0,38.0,2.0,1.0
20 OAX,Santa Inés del Monte,  Santa Inés Del Monte,256.0,9.0,9.0,1.0,0.0
20 OAX,Santa Inés Yatzeche,  Santa Inés Yatzeche,102.0,1.0,1.0,0.0,0.0
20 OAX,Santa Lucía del Camino,  Santa Lucía Del Camino,12.0,0.0,0.0,0.0,0.0
20 OAX,Santa Lucía Miahuatlán,  Santa Lucía Miahuatlán,559.0,6.0,6.0,0.0,0.0
20 OAX,Santa Lucía Monteverde,  Santa Lucía Monteverde,1471.0,2.0,1.0,0.0,0.0
20 OAX,Santa Lucía Ocotlán,  Santa Lucía Ocotlán,618.0,33.0,33.0,0.0,0.0
20 OAX,Santa María Alotepec,  Santa María Alotepec,471.0,37.0,37.0,0.0,0.0
20 OAX,Santa María Apazco,  Santa María Apazco,621.0,1.0,1.0,0.0,0.0
20 OAX,Santa María la Asunción,  Santa María La Asunción,438.0,14.0,14.0,0.0,0.0
20 OAX,Heroica Ciudad de Tlaxiaco,  Heroica Ciudad De Tlaxiaco,2740.0,73.0,71.0,0.0,0.0
20 OAX,Ayoquezco de Aldama,  Ayoquezco De Aldama,403.0,14.0,13.0,5.0,3.0
20 OAX,Santa María Atzompa,  Santa María Atzompa,527.0,5.0,5.0,0.0,0.0
20 OAX,Santa María Camotlán,  Santa María Camotlán,167.0,3.0,3.0,0.0,0.0
20 OAX,Santa María Colotepec,  Santa María Colotepec,1313.0,51.0,50.0,1.0,1.0
20 OAX,Santa María Cortijo,  Santa María Cortijo,283.0,8.0,7.0,2.0,2.0
20 OAX,Santa María Coyotepec,  Santa María Coyotepec,137.0,0.0,0.0,0.0,0.0
20 OAX,Santa María Chachoápam,  Santa María Chachoápam,318.0,8.0,8.0,0.0,0.0
20 OAX,Villa de Chilapa de Díaz,  Villa De Chilapa De Díaz,111.0,0.0,0.0,0.0,0.0
20 OAX,Santa María Chilchotla,  Santa María Chilchotla,3395.0,81.0,79.0,2.0,2.0
20 OAX,Santa María Chimalapa,  Santa María Chimalapa,1655.0,11.0,11.0,0.0,0.0
20 OAX,Santa María del Rosario,  Santa María Del Rosario,113.0,1.0,1.0,0.0,0.0
20 OAX,Santa María del Tule,  Santa María Del Tule,237.0,2.0,2.0,0.0,0.0
20 OAX,Santa María Ecatepec,  Santa María Ecatepec,930.0,71.0,68.0,0.0,0.0
20 OAX,Santa María Guelacé,  Santa María Guelacé,232.0,8.0,8.0,0.0,0.0
20 OAX,Santa María Guienagati,  Santa María Guienagati,458.0,21.0,19.0,1.0,1.0
20 OAX,Santa María Huatulco,  Santa María Huatulco,1212.0,63.0,60.0,4.0,2.0
20 OAX,Santa María Huazolotitlán,  Santa María Huazolotitlán,1934.0,94.0,90.0,23.0,21.0
20 OAX,Santa María Ipalapa,  Santa María Ipalapa,898.0,22.0,21.0,0.0,0.0
20 OAX,Santa María Ixcatlán,  Santa María Ixcatlán,128.0,1.0,1.0,0.0,0.0
20 OAX,Santa María Jacatepec,  Santa María Jacatepec,1707.0,50.0,50.0,2.0,1.0
20 OAX,Santa María Jalapa del Marqués,  Santa María Jalapa Del Marqués,928.0,25.0,24.0,0.0,0.0
20 OAX,Santa María Jaltianguis,  Santa María Jaltianguis,124.0,1.0,1.0,0.0,0.0
20 OAX,Santa María Lachixío,  Santa María Lachixío,188.0,1.0,1.0,0.0,0.0
20 OAX,Santa María Mixtequilla,  Santa María Mixtequilla,594.0,47.0,45.0,0.0,0.0
20 OAX,Santa María Nativitas,  Santa María Nativitas,182.0,6.0,5.0,0.0,0.0
20 OAX,Santa María Nduayaco,  Santa María Nduayaco,171.0,3.0,3.0,0.0,0.0
20 OAX,Santa María Ozolotepec,  Santa María Ozolotepec,578.0,2.0,1.0,0.0,0.0
20 OAX,Santa María Pápalo,  Santa María Pápalo,686.0,36.0,35.0,0.0,0.0
20 OAX,Santa María Peñoles,  Santa María Peñoles,1023.0,9.0,9.0,0.0,0.0
20 OAX,Santa María Petapa,  Santa María Petapa,1004.0,44.0,43.0,0.0,0.0
20 OAX,Santa María Quiegolani,  Santa María Quiegolani,488.0,8.0,8.0,0.0,0.0
20 OAX,Santa María Sola,  Santa María Sola,238.0,4.0,4.0,0.0,0.0
20 OAX,Santa María Tataltepec,  Santa María Tataltepec,62.0,4.0,4.0,0.0,0.0
20 OAX,Santa María Tecomavaca,  Santa María Tecomavaca,406.0,15.0,15.0,0.0,0.0
20 OAX,Santa María Temaxcalapa,  Santa María Temaxcalapa,187.0,1.0,1.0,0.0,0.0
20 OAX,Santa María Temaxcaltepec,  Santa María Temaxcaltepec,191.0,2.0,2.0,0.0,0.0
20 OAX,Santa María Teopoxco,  Santa María Teopoxco,1627.0,10.0,10.0,0.0,0.0
20 OAX,Santa María Tepantlali,  Santa María Tepantlali,537.0,57.0,57.0,0.0,0.0
20 OAX,Santa María Texcatitlán,  Santa María Texcatitlán,167.0,0.0,0.0,0.0,0.0
20 OAX,Santa María Tlahuitoltepec,  Santa María Tlahuitoltepec,1272.0,70.0,70.0,0.0,0.0
20 OAX,Santa María Tlalixtac,  Santa María Tlalixtac,377.0,26.0,26.0,0.0,0.0
20 OAX,Santa María Tonameca,  Santa María Tonameca,2999.0,150.0,143.0,10.0,9.0
20 OAX,Santa María Totolapilla,  Santa María Totolapilla,191.0,0.0,0.0,0.0,0.0
20 OAX,Santa María Xadani,  Santa María Xadani,435.0,27.0,27.0,0.0,0.0
20 OAX,Santa María Yalina,  Santa María Yalina,13.0,0.0,0.0,0.0,0.0
20 OAX,Santa María Yavesía,  Santa María Yavesía,78.0,0.0,0.0,0.0,0.0
20 OAX,Santa María Yolotepec,  Santa María Yolotepec,128.0,7.0,7.0,0.0,0.0
20 OAX,Santa María Yosoyúa,  Santa María Yosoyúa,327.0,8.0,8.0,0.0,0.0
20 OAX,Santa María Yucuhiti,  Santa María Yucuhiti,1228.0,23.0,22.0,0.0,0.0
20 OAX,Santa María Zacatepec,  Santa María Zacatepec,2009.0,95.0,86.0,0.0,0.0
20 OAX,Santa María Zaniza,  Santa María Zaniza,269.0,0.0,0.0,0.0,0.0
20 OAX,Santa María Zoquitlán,  Santa María Zoquitlán,635.0,14.0,14.0,0.0,0.0
20 OAX,Santiago Amoltepec,  Santiago Amoltepec,841.0,0.0,0.0,0.0,0.0
20 OAX,Santiago Apoala,  Santiago Apoala,323.0,1.0,1.0,1.0,1.0
20 OAX,Santiago Apóstol,  Santiago Apóstol,492.0,3.0,3.0,1.0,1.0
20 OAX,Santiago Astata,  Santiago Astata,269.0,10.0,10.0,0.0,0.0
20 OAX,Santiago Atitlán,  Santiago Atitlán,376.0,2.0,2.0,0.0,0.0
20 OAX,Santiago Ayuquililla,  Santiago Ayuquililla,330.0,47.0,47.0,0.0,0.0
20 OAX,Santiago Cacaloxtepec,  Santiago Cacaloxtepec,134.0,2.0,2.0,0.0,0.0
20 OAX,Santiago Camotlán,  Santiago Camotlán,677.0,0.0,0.0,0.0,0.0
20 OAX,Santiago Comaltepec,  Santiago Comaltepec,168.0,0.0,0.0,0.0,0.0
20 OAX,Villa de Santiago Chazumba,  Villa De Santiago Chazumba,646.0,7.0,6.0,0.0,0.0
20 OAX,Santiago Choápam,  Santiago Choápam,564.0,36.0,36.0,0.0,0.0
20 OAX,Santiago del Río,  Santiago Del Río,153.0,4.0,3.0,0.0,0.0
20 OAX,Santiago Huajolotitlán,  Santiago Huajolotitlán,716.0,21.0,19.0,1.0,1.0
20 OAX,Santiago Huauclilla,  Santiago Huauclilla,168.0,0.0,0.0,0.0,0.0
20 OAX,Santiago Ihuitlán Plumas,  Santiago Ihuitlán Plumas,161.0,6.0,6.0,0.0,0.0
20 OAX,Santiago Ixcuintepec,  Santiago Ixcuintepec,366.0,0.0,0.0,0.0,0.0
20 OAX,Santiago Ixtayutla,  Santiago Ixtayutla,2282.0,9.0,9.0,1.0,0.0
20 OAX,Santiago Jamiltepec,  Santiago Jamiltepec,2439.0,154.0,148.0,16.0,15.0
20 OAX,Santiago Jocotepec,  Santiago Jocotepec,2181.0,23.0,18.0,1.0,0.0
20 OAX,Santiago Juxtlahuaca,  Santiago Juxtlahuaca,3046.0,40.0,39.0,0.0,0.0
20 OAX,Santiago Lachiguiri,  Santiago Lachiguiri,1182.0,9.0,8.0,0.0,0.0
20 OAX,Santiago Lalopa,  Santiago Lalopa,105.0,0.0,0.0,0.0,0.0
20 OAX,Santiago Laollaga,  Santiago Laollaga,380.0,1.0,1.0,0.0,0.0
20 OAX,Santiago Laxopa,  Santiago Laxopa,373.0,0.0,0.0,0.0,0.0
20 OAX,Santiago Llano Grande,  Santiago Llano Grande,535.0,28.0,27.0,5.0,4.0
20 OAX,Santiago Matatlán,  Santiago Matatlán,2724.0,123.0,121.0,3.0,3.0
20 OAX,Santiago Miltepec,  Santiago Miltepec,54.0,9.0,9.0,0.0,0.0
20 OAX,Santiago Minas,  Santiago Minas,240.0,1.0,1.0,0.0,0.0
20 OAX,Santiago Nacaltepec,  Santiago Nacaltepec,523.0,4.0,4.0,0.0,0.0
20 OAX,Santiago Nejapilla,  Santiago Nejapilla,62.0,0.0,0.0,0.0,0.0
20 OAX,Santiago Nundiche,  Santiago Nundiche,332.0,4.0,4.0,0.0,0.0
20 OAX,Santiago Nuyoó,  Santiago Nuyoó,520.0,1.0,1.0,0.0,0.0
20 OAX,Santiago Pinotepa Nacional,  Santiago Pinotepa Nacional,4096.0,177.0,164.0,37.0,18.0
20 OAX,Santiago Suchilquitongo,  Santiago Suchilquitongo,860.0,36.0,32.0,0.0,0.0
20 OAX,Santiago Tamazola,  Santiago Tamazola,490.0,35.0,35.0,0.0,0.0
20 OAX,Santiago Tapextla,  Santiago Tapextla,722.0,27.0,23.0,6.0,6.0
20 OAX,Villa Tejúpam de la Unión,  Villa Tejúpam De La Unión,196.0,13.0,11.0,0.0,0.0
20 OAX,Santiago Tenango,  Santiago Tenango,314.0,2.0,2.0,0.0,0.0
20 OAX,Santiago Tepetlapa,  Santiago Tepetlapa,32.0,0.0,0.0,0.0,0.0
20 OAX,Santiago Tetepec,  Santiago Tetepec,986.0,14.0,14.0,1.0,1.0
